champion,opponentChampion,kills,deaths,assists,win,killParticipation,csdiff14min,jungleCsdiff14,turretPlatesTaken,golddiff14min,xpDiff14,dmgChamps14,totalDmgChamps,teamDamagePercentage,visionScore,visionScorePerMinute,visionWardsBoughtInGame,controlWardsPlaced,wardTakedowns,wardsPlaced,completeSupportQuestInTime
LeeSin,Rengar,14,3,8,0,68.75,17,0,8,2259,1627,8340,37861,26.58036138627905,38,1.0770218357497392,2,2,4,15,0
Jax,Fiora,3,7,4,0,35.0,1,0,3,394,752,11191,18346,26.59335938735242,20,0.8582464035281785,2,1,2,9,0
Aatrox,Volibear,2,4,4,1,20.0,-21,0,3,-2348,-1510,5569,19301,16.38910663440915,26,0.8828959010216538,7,6,6,12,0
Irelia,Jayce,11,9,3,0,51.85185185185185,46,0,3,1414,1608,7516,22733,25.31989777324181,27,0.9716862088235788,3,3,4,12,0
Jax,Riven,8,1,5,1,65.0,11,0,3,644,173,6908,24933,18.61756521798099,37,1.1359210848560215,4,4,5,16,0
Jax,Rumble,1,7,5,0,30.0,-31,0,2,-1582,-1288,4279,12402,16.294698932461927,26,0.8967610619338883,3,3,3,14,0
Jax,Smolder,3,6,3,0,40.0,21,0,1,658,811,6070,14416,23.60959918841011,27,1.074178794621668,2,2,1,11,0
Smolder,Nasus,13,7,15,1,51.85185185185185,32,0,2,951,403,7694,74512,29.652123070732895,47,1.0889945322885957,0,0,5,14,0
KSante,Olaf,4,4,7,1,36.66666666666666,-9,0,0,-1563,-812,8324,17272,18.090578131451736,17,0.7157715753373066,4,3,3,5,0
Fiora,Renekton,1,2,9,1,37.03703703703704,-31,0,2,-968,-1881,12461,20174,25.883477123363274,27,1.21280978857318,5,4,5,12,0
Jax,Renekton,2,3,0,0,25.0,-33,0,4,-2943,-1841,7018,7768,25.206064369969305,13,0.8764849690064747,5,1,2,6,0
KSante,Gnar,4,3,10,0,77.77777777777779,0,0,1,755,991,3303,17201,21.661997255322603,25,0.9295572697087728,7,6,1,12,0
Jax,Renekton,1,6,5,0,66.66666666666666,14,0,3,429,833,8980,14029,26.690815573414017,18,0.7997364492161237,3,2,2,10,0
Aurora,Renekton,2,7,8,0,43.47826086956522,-31,0,0,-1941,-2042,9097,19650,21.24423009901804,24,0.813975038156232,4,4,4,11,0
KSante,Riven,5,3,14,1,67.85714285714286,21,0,2,1394,1414,5619,13497,16.47418751168081,27,1.0022771271921014,6,4,2,10,0
Jax,Poppy,4,3,10,1,46.66666666666666,-18,0,3,-189,-567,5637,20793,20.688944858429245,25,0.9501009852576896,2,2,1,12,0
Jax,Renekton,5,8,9,1,41.17647058823529,-20,0,3,-2567,-1986,7158,26044,22.63200376237642,19,0.6232125736389549,4,4,0,14,0
Aatrox,Garen,3,5,1,0,40.0,21,0,2,103,675,5366,10213,18.861375625801664,19,0.8847022011442529,3,3,2,9,0
Fiora,Mordekaiser,10,4,8,1,50.0,43,0,6,3960,2157,15464,23895,32.44919289408977,10,0.5321939395641053,3,3,0,4,0
Sylas,Gnar,12,1,4,1,80.0,25,0,5,4208,2264,11960,18468,38.70579388353976,11,0.6940967926085962,0,0,1,5,0
Fiora,Darius,5,4,0,0,45.45454545454545,46,0,3,1933,1474,6492,11430,33.780571774969474,12,0.6874897014497569,0,0,2,6,0
Sylas,Gnar,13,5,7,1,57.14285714285714,17,0,1,659,387,7219,31408,27.767563527414467,19,0.719466547934786,4,4,1,7,0
Jax,Mordekaiser,4,2,5,1,45.0,41,0,6,3412,2205,8628,12035,26.327393211400707,12,0.7641449010522244,1,1,0,7,0
KSante,Fiora,12,3,3,1,60.0,36,0,1,2361,2309,8337,19143,28.49941492861417,21,0.8875052684183147,4,4,1,9,0
Sylas,Darius,5,7,2,0,53.84615384615385,-56,0,3,-1918,-1888,7853,18070,30.15961589886042,16,0.686529787726988,2,1,4,7,0
Irelia,Quinn,4,8,3,0,43.75,44,0,4,232,1038,6446,16272,23.30903522650788,17,0.742855332977287,5,3,1,10,0
KSante,Soraka,11,3,2,0,52.0,26,0,0,219,416,8697,28812,28.691104000551253,29,1.0337315544780783,5,5,4,10,0
Fiora,KSante,3,4,6,0,45.0,25,0,2,977,1040,7761,22170,26.92770508798378,21,0.8270630302224413,2,2,3,10,0
KSante,Rumble,5,2,13,1,50.0,40,-4,5,1861,1669,4056,20040,23.64531767696716,15,0.6879666405200167,2,1,0,6,0
Aatrox,Renekton,0,8,6,0,20.689655172413797,-42,0,0,-3795,-2420,6698,19025,17.163233645867113,24,0.8412478506836861,3,3,3,12,0
Tryndamere,Aatrox,4,2,4,1,26.666666666666668,22,0,5,1851,790,8423,14958,18.924850418154566,23,1.0603543392709036,4,4,2,11,0
Fiora,Aatrox,9,3,8,1,65.38461538461539,22,0,10,3056,1410,11211,13707,29.32872378298389,15,1.0496487107653172,2,2,2,6,0
Yasuo,Aurora,2,6,8,0,62.5,3,2,1,-165,-56,6823,20229,26.06185160469697,24,1.005513091718904,4,4,0,11,0
Sylas,Garen,1,8,9,1,27.027027027027028,-23,0,0,-1946,-1342,10449,25341,18.50095472725452,32,1.0476953190806086,5,4,4,11,0
Fiora,Garen,5,2,2,1,43.75,32,0,3,1589,958,10647,16758,31.00793730807096,14,0.7662658135704544,1,1,4,6,0
Camille,Galio,10,10,6,0,59.25925925925925,7,0,4,1106,-31,7909,40062,29.8767851460283,26,0.7758763128639383,2,2,5,6,0
Jax,Renekton,8,8,13,1,55.26315789473685,-1,0,2,591,93,13417,47850,31.107897829731677,30,1.03814758436675,5,5,2,15,0
Jax,Fiora,5,6,11,1,36.36363636363637,-30,0,4,-1039,-1215,9386,24623,19.54497019384639,20,0.7711204561380737,1,1,4,10,0
Sylas,Darius,3,5,3,0,66.66666666666666,-11,0,2,678,574,7342,14401,25.031775769593445,21,0.8945158858048167,2,2,2,7,0
Sylas,Kennen,7,8,3,0,47.61904761904761,-54,0,0,-2274,-1708,6970,18057,24.22756925993838,22,0.9082130278466995,2,2,4,8,0
Tryndamere,Olaf,4,2,0,1,23.52941176470588,-5,4,5,141,-814,7442,9060,22.4150215405938,9,0.6205236238629598,1,1,0,6,0
Aurora,KSante,1,6,5,0,42.85714285714285,0,0,2,-536,-721,9882,17449,26.939530052007854,16,0.6923189787538826,1,1,0,8,0
Jax,Darius,2,9,8,0,55.55555555555556,4,4,2,71,176,9140,16892,22.378950569816443,35,1.4749241431313198,6,6,3,15,0
Jax,Sylas,5,8,4,0,60.0,7,0,5,-30,244,9480,24120,33.37420175724291,18,0.8629981568440074,2,2,0,10,0
Aurora,KSante,4,9,9,0,44.82758620689656,15,0,2,18,485,11485,38564,30.209613845557534,25,0.8329427620199606,2,2,8,8,0
Fiora,Jax,3,8,7,0,47.61904761904761,-5,-2,1,-450,-314,9494,19467,19.488370778223192,23,0.8278790909718187,4,4,3,8,0
Fiora,Aatrox,8,11,3,0,47.82608695652174,-55,0,0,-2311,-1348,12068,36729,31.157530608503983,29,1.2049565948498886,3,3,1,10,0
Fiora,Aatrox,2,10,3,0,33.33333333333333,-29,0,1,-1911,-1652,7060,15996,30.685110166720413,16,0.698945549324479,3,1,1,9,0
Jax,Warwick,2,9,2,0,17.391304347826086,21,0,2,499,1373,7617,22851,20.93462336500172,35,1.0489423269866849,4,4,4,16,0
KSante,Jax,2,3,2,0,57.14285714285714,21,0,2,910,1039,9788,16348,32.791066808641354,20,1.071547720704501,4,3,1,7,0
Sylas,Smolder,8,1,3,1,47.82608695652174,13,0,5,3554,2107,10402,14062,31.39490306224372,8,0.5685710463059108,1,1,0,5,0
Darius,Renekton,1,3,7,1,42.10526315789473,5,0,0,-113,1402,5008,8516,17.136988325082626,17,0.8990890895440413,3,2,4,9,0
Rumble,Aatrox,9,5,6,0,62.5,46,0,4,1547,2484,8456,28285,30.207247578239578,36,1.2716576013867138,7,6,2,15,0
KSante,Vladimir,5,3,12,1,48.57142857142857,-15,0,2,-62,-243,8536,20336,20.454612758399264,22,0.9279011361852134,3,3,2,10,0
Nasus,Camille,2,10,6,1,27.58620689655172,-31,0,0,-3994,-2185,7435,16762,15.652599867062078,29,1.0476491398636223,4,4,2,13,0
KSante,Vladimir,11,6,17,1,60.86956521739131,-2,0,3,1085,870,9434,38233,23.773046123074035,33,0.9190541959073676,4,4,1,17,0
Aatrox,Vladimir,5,9,3,0,66.66666666666666,-23,0,2,-1124,-748,10470,23037,26.2091053714728,34,1.2065628882239752,2,2,5,11,0
Darius,Sylas,5,2,8,1,52.0,56,0,5,1918,1888,7993,16449,21.460534200885327,18,0.7535726796779694,1,1,5,9,0
KSante,Fiora,2,3,8,1,33.33333333333333,-25,0,0,-977,-1040,5674,12965,13.798564658876597,26,1.052274963693395,1,0,3,8,0
Yone,Vladimir,5,8,10,0,46.875,-8,0,2,23,-155,6633,33441,20.2449534423538,38,1.057623704631976,7,7,3,19,0
Olaf,Galio,6,12,8,0,46.66666666666666,-29,0,0,578,-939,9187,24009,20.41228821052789,22,0.7893987341707116,3,2,2,11,0
Renekton,Riven,3,4,4,0,50.0,9,0,5,711,1286,6395,15352,18.55206096451754,34,1.2896200812640175,2,2,10,11,0
Aatrox,Yone,2,7,7,0,45.0,-5,0,2,-30,232,7834,15764,18.08936883590357,24,1.0505773339338311,3,3,5,10,0
KSante,Rumble,0,5,0,0,0.0,-55,0,0,-3039,-2149,4331,7694,16.22622502248401,18,0.8351240952056677,2,2,2,10,0
Renekton,Kennen,8,1,7,1,45.45454545454545,1,6,3,758,466,4803,21833,25.3466010670076,29,1.066921207131726,7,5,3,15,0
Jax,Gnar,4,2,3,1,31.818181818181817,7,4,3,858,453,8064,10291,17.991596825306477,16,0.906389950543358,2,2,3,9,0
KSante,Yone,4,6,10,1,45.16129032258064,4,0,3,979,1060,4456,28507,21.082176262536542,45,1.1301388839963713,5,5,3,18,0
Nasus,KSante,0,3,2,0,40.0,-7,0,5,-1259,-1003,4340,7488,25.36750807101352,10,0.6277620044405436,0,0,0,6,0
KSante,TwistedFate,4,1,3,1,25.925925925925924,-20,0,2,241,-169,3171,7102,10.358223068009003,18,0.8795123318142986,2,2,3,10,0
Nasus,Garen,6,5,6,1,32.432432432432435,-38,-2,0,-1881,-1218,8497,26541,24.645862115594493,44,1.511015109753404,4,4,5,14,0
KSante,MonkeyKing,5,2,11,1,45.71428571428572,8,-2,5,1102,886,4721,25931,21.195455983578448,32,1.0360870220222729,3,2,2,14,0
KSante,Garen,2,3,2,1,18.181818181818183,0,-2,2,230,-571,5161,10594,22.55286435482041,12,0.6551433377512733,1,1,1,8,0
Nasus,Tryndamere,5,4,6,1,30.55555555555556,-56,-4,0,-2992,-2256,7733,27413,22.533200795978672,34,1.1011748391562262,1,0,6,11,0
Jax,Camille,3,1,4,1,36.84210526315789,26,-4,6,2168,853,7784,10813,26.62447608317421,13,0.8267223389285926,1,1,1,7,0
Jax,Kennen,1,4,2,1,13.043478260869565,-20,0,3,-520,-355,4089,7974,17.69514676318457,15,0.8159108746969579,1,1,4,7,0
Yone,Aurora,8,6,7,1,44.11764705882353,-22,0,1,-1160,-802,1642,14562,14.019776388704704,46,1.6340069476412504,4,3,3,13,0
KSante,Warwick,3,0,9,1,57.14285714285714,31,0,3,1625,2704,8238,11763,24.49275362466177,11,0.7590900558605479,2,2,1,7,0
Draven,Zoe,6,4,7,1,46.42857142857143,22,0,3,1810,935,5901,19133,25.78276142570391,34,1.5314133155809968,3,3,8,11,0
Jax,Smolder,7,7,4,1,35.483870967741936,-21,-2,0,-795,-209,8682,26696,24.300405263586576,31,1.1304726357256694,4,4,5,14,0
Nasus,Darius,1,8,4,0,23.809523809523807,-24,0,0,-2047,-943,8909,22058,20.808518998239613,31,1.1342726366975484,4,4,2,14,0
Olaf,Rengar,2,7,3,0,27.77777777777778,-10,0,1,-871,-848,7228,15986,26.160183240716005,24,1.098625581533746,4,4,3,11,0
Nasus,Rengar,4,4,8,1,41.37931034482759,0,0,4,-40,160,6007,10548,12.779698224480113,19,0.8090440826277304,4,4,1,12,0
KSante,Camille,2,6,11,1,52.0,12,0,4,328,283,8887,17108,22.546090136816375,22,0.9158652340875898,2,2,1,10,0
Aatrox,Gwen,3,5,0,1,14.285714285714285,-44,0,0,-2309,-2172,8543,8803,17.599427771865226,13,0.8342255403292207,4,3,0,8,0
Renekton,Gangplank,7,2,4,1,47.82608695652174,26,0,6,2840,2447,10889,18245,28.548175332754997,17,0.9776155492286056,2,2,4,8,0
Gnar,Kennen,0,5,1,0,4.761904761904762,-47,0,0,-2678,-2037,3288,5690,8.429674168297428,22,0.9744396437725108,3,3,3,11,0
Darius,Renekton,7,8,6,0,52.0,1,0,3,1906,172,12425,34287,34.912855982678714,21,0.8046425586774706,5,3,1,10,0
Darius,Fiora,11,3,5,1,55.172413793103445,8,0,5,1937,951,8091,26338,26.95042482078073,19,0.6809198290762637,1,1,2,11,0
Yone,Udyr,1,6,2,0,15.789473684210526,7,0,1,-29,-618,9033,17339,19.56444716715193,25,0.95158625348567,6,4,1,13,0
KSante,Gwen,2,3,0,1,13.333333333333334,-3,0,5,74,-28,9749,9749,21.36952411912492,8,0.6121788988392972,1,1,0,6,0
Nasus,Rumble,2,4,6,0,34.78260869565217,3,0,0,-108,159,7322,12763,16.929125790749016,20,0.8025519740883332,3,2,1,11,0
Nasus,Renekton,6,8,5,1,31.428571428571427,-8,0,3,402,663,7106,31218,19.64371453964691,23,0.767296334728044,5,5,2,16,0
Jax,Urgot,1,6,2,1,25.0,2,0,4,-713,-1314,6461,8745,22.73645412673237,11,0.6728796938310975,2,1,1,6,0
Aatrox,Jayce,1,6,3,0,44.44444444444444,-46,0,0,-3348,-2303,4673,10831,18.45114830127209,19,0.8818678989522489,4,3,1,11,0
Aatrox,Tryndamere,4,4,3,1,46.66666666666666,-21,0,2,-204,337,8122,14291,27.538333039998022,10,0.499078938698814,0,0,0,7,0
Nasus,Aatrox,3,2,2,1,17.24137931034483,8,0,4,1672,1301,8794,9474,16.067949285147094,14,0.9449524897752124,1,1,1,6,0
Nasus,Gwen,2,6,3,0,17.857142857142858,-16,0,5,34,-535,8278,15773,16.9705888215094,20,0.739491453455507,2,1,0,10,0
Nasus,Olaf,1,7,7,0,38.095238095238095,-37,0,0,-1959,-1011,7526,16062,20.67798902114693,10,0.4119593238942245,1,1,0,9,0
Nasus,DrMundo,6,6,8,1,40.0,10,0,1,580,146,7703,39393,28.86430736385216,13,0.5114490095539551,0,0,0,9,0
Gnar,Kennen,2,4,5,0,31.818181818181817,25,0,2,1124,1032,6235,11041,16.577274727739276,24,1.0287329063357902,2,2,4,10,0
Aatrox,Darius,4,2,7,1,35.483870967741936,8,0,2,280,1339,7263,17331,20.85551726251793,34,1.2473558699015153,2,2,5,11,0
Yone,Jax,2,6,11,1,35.13513513513514,-4,0,1,219,477,6376,28930,17.77543972830465,26,0.776135112759143,4,4,3,17,0
Nasus,Teemo,1,3,6,1,28.000000000000004,-2,0,0,-401,201,6117,14189,25.916130581481205,20,0.938096529859606,2,2,4,10,0
Jax,Camille,9,1,6,1,44.11764705882353,42,4,5,4445,3500,12395,21908,30.414746987367035,13,0.7608714645986973,2,1,0,7,0
Renekton,Kennen,4,7,4,0,25.0,-7,0,0,547,1190,6312,19278,16.16555882964765,32,1.004887186820589,5,5,6,15,0
Aatrox,Rumble,2,4,2,0,19.047619047619047,-35,-2,2,-116,-1097,6291,7619,14.94555495036472,11,0.7126765227902899,1,1,1,6,0
Nasus,Renekton,3,7,8,1,39.285714285714285,-4,0,2,-602,-190,6476,30069,22.258835898450155,29,0.904604836029492,4,4,3,16,0
Gwen,Nasus,11,9,5,1,48.48484848484848,22,0,3,753,-315,7374,40799,35.001707994686896,30,0.9672330549290138,7,6,4,15,0
Aatrox,Camille,5,9,6,1,39.285714285714285,-31,1,1,-2084,-1347,12159,27825,26.891320298525255,15,0.5789754990285596,1,1,3,11,0
Fiora,Olaf,4,10,7,0,37.93103448275862,-5,0,3,416,270,5994,24314,16.9709760417944,30,0.9331860694486884,6,4,9,15,0
Nasus,Jax,4,7,7,0,47.82608695652174,-32,4,1,-843,-294,7889,20140,15.261307741411288,33,1.008786493152063,6,6,2,19,0
Nasus,Renekton,4,3,1,1,23.809523809523807,-6,0,4,721,890,7507,9820,23.388599604342588,11,0.7191757055362429,1,1,0,7,0
Aatrox,Rumble,4,3,11,1,44.11764705882353,10,0,3,844,1332,7250,17539,23.741866900091445,19,0.871997946101247,3,3,1,10,0
KSante,Nasus,3,6,6,1,25.71428571428571,30,0,5,1850,933,9096,23156,22.545671734293297,23,0.8929081682434872,4,4,0,13,0
Yone,KSante,2,2,14,1,53.333333333333336,3,0,4,700,626,5972,32516,27.021875057213645,37,1.3140155568754046,1,1,11,10,0
Jax,KSante,3,3,5,1,27.58620689655172,14,0,5,1492,-769,6848,12708,18.749960198358988,14,0.79877875747752,2,1,1,7,0
KSante,Tryndamere,0,6,2,0,16.666666666666664,-46,0,3,-2941,-2133,9589,9700,24.123572343163644,6,0.4151021624484477,0,0,0,5,0
Nasus,Lulu,5,7,10,0,45.45454545454545,12,0,0,342,1272,6046,28602,22.11014070857346,46,1.2376057471660245,6,4,4,17,0
Olaf,Udyr,9,9,9,1,43.90243902439025,0,0,4,269,1042,9185,30417,18.80452078292176,42,1.2039806759852474,10,10,5,22,0
Nasus,Gwen,3,11,9,1,34.285714285714285,-46,0,0,-2692,-1997,5767,23319,18.22775617100806,32,1.0403434870596366,3,3,3,14,0
Olaf,Poppy,9,12,8,0,43.58974358974359,31,0,5,2013,703,8169,41918,25.612542409214846,45,1.2172158002458815,4,4,4,15,0
Darius,Renekton,3,9,9,0,36.36363636363637,-5,0,1,-491,-686,5698,23693,19.705832762488917,28,0.95905537869096,6,6,6,16,0
Gwen,Galio,8,5,5,1,48.14814814814815,-12,-2,0,-250,-383,8324,27180,24.53124559040421,44,1.3848215593200883,6,5,8,16,0
Darius,Kennen,6,9,5,0,45.83333333333333,-33,0,0,-1787,-1707,4574,19552,19.71344154059798,31,1.077560434026091,3,3,7,12,0
Renekton,Jax,7,9,9,1,45.71428571428572,-6,0,1,-807,-155,6177,28817,23.493261789082663,39,1.2791915278137995,3,3,8,14,0
Darius,Gangplank,7,6,6,1,27.659574468085108,-6,0,1,-1127,-914,4736,21725,17.24234856665941,30,0.9456696297837855,4,4,4,15,0
Nasus,Gragas,3,11,3,1,20.689655172413797,-6,0,0,-1294,-1956,8220,24727,25.654842944050767,33,1.177153449542523,6,6,4,16,0
Rumble,Gragas,4,6,1,0,45.45454545454545,23,4,5,1637,397,5951,20223,28.944793914526272,25,0.965390512954469,5,4,1,13,0
Renekton,Rumble,6,2,8,1,51.85185185185185,27,4,8,2856,2071,5874,15382,21.08516118534382,33,1.2969388258376957,3,3,4,11,0
Nasus,Cassiopeia,7,9,9,0,76.19047619047619,-4,0,4,318,-197,9085,27171,30.448438974595977,13,0.4895976553215352,1,1,1,5,0
KSante,Camille,3,5,8,0,55.00000000000001,11,0,3,712,998,10912,27130,26.104012573881096,25,0.855405874164319,2,2,3,7,0
Smolder,KSante,15,4,8,1,67.64705882352942,20,0,5,1432,161,6680,40928,36.826879478872925,31,1.1407326471028976,5,5,6,15,0
Jax,Gragas,3,3,0,0,20.0,0,0,1,-587,-630,8724,15715,23.99097348936564,17,0.8665802469493291,1,1,1,8,0
Jax,Smolder,1,1,1,1,15.384615384615383,-12,0,3,-160,-166,5899,10396,24.933067383200186,10,0.6357983579826592,1,1,0,7,0
Camille,Fiora,4,6,4,0,50.0,3,-2,2,-789,1147,8768,23326,28.013031783737123,21,0.8521684609979229,2,2,4,7,0
Camille,Pantheon,8,0,5,1,59.09090909090909,39,0,5,2652,1654,6967,17363,27.36504093880067,23,1.1187472671299732,3,3,4,9,0
Aatrox,Gragas,3,3,8,1,32.35294117647059,45,0,2,708,1261,10576,27213,25.01560910408267,22,0.82222197215157,4,3,7,9,0
Vladimir,Udyr,1,0,2,1,21.428571428571427,21,0,4,1762,1488,8154,8715,26.378725519930445,14,0.9595059783295476,3,2,0,6,0
Fiora,Rumble,4,5,1,0,71.42857142857143,-19,0,2,-839,151,8371,8948,32.70405785192726,10,0.7036835938606048,0,0,2,4,0
KSante,Olaf,4,1,1,1,29.411764705882355,30,0,4,1984,1856,9452,11599,31.213435146567925,8,0.5818486088301704,0,0,0,5,0
Kayle,Vladimir,2,10,4,0,24.0,-26,0,1,-3411,-1951,6770,19752,16.29975940260673,23,0.7872249639932307,0,0,2,11,0
Vladimir,Ryze,6,5,10,1,44.44444444444444,-5,0,3,-55,306,5482,22007,20.504709510153564,22,0.8882608414316401,2,2,2,8,0
Vladimir,Fiora,1,5,2,1,16.666666666666664,13,0,5,-327,-1054,5717,7048,15.839337454672467,9,0.622269161595508,2,2,0,7,0
Vladimir,Warwick,2,5,7,1,33.33333333333333,0,0,3,-885,-198,10560,24702,22.309848450784912,25,0.8501991330457224,1,1,3,10,0
Vladimir,Rumble,9,4,11,1,52.63157894736842,47,1,5,893,2087,5278,38636,30.461077099148252,29,1.0022452177946644,8,8,2,12,0
Jax,Vladimir,1,9,5,0,18.181818181818183,-20,0,2,-1317,-1429,6699,20036,16.144988054586037,23,0.7980519396965639,0,0,4,10,0
Nocturne,Nasus,12,11,6,0,43.90243902439025,-2,2,5,1838,-829,9569,40984,20.020832543022003,32,0.8350443801996035,4,4,3,17,0
Vladimir,Nasus,5,1,5,1,33.33333333333333,37,0,5,2425,1718,9813,21444,31.14042920935723,22,1.2132336756184408,3,3,1,9,0
Jax,KSante,6,2,10,1,53.333333333333336,29,0,5,2621,1324,6702,21648,20.465385382888385,23,0.97273673934378,3,2,2,12,0
Jax,Nocturne,5,5,4,0,39.130434782608695,26,-2,5,593,322,6370,15808,20.847766936107657,22,0.9395414768092022,3,2,4,10,0
Jax,Renekton,1,0,0,1,5.555555555555555,11,0,3,304,704,9172,9855,21.562294795554983,12,0.7929846034334531,1,1,2,6,0
Camille,Nocturne,14,6,4,0,75.0,5,-2,5,2190,470,9638,26114,30.97035609109789,18,0.7622773999278484,2,2,0,7,0
KSante,Rumble,4,7,5,0,45.0,18,-2,2,170,629,5963,21949,25.824437393074103,17,0.6437365459359696,3,2,0,6,0
Jax,Gnar,3,3,4,0,58.333333333333336,21,0,4,1512,945,5004,14710,26.575638510948927,19,0.8332616601927437,2,1,4,9,0
Camille,Renekton,0,3,3,1,10.0,-35,0,0,-2409,-2104,10710,12979,20.40667660648995,10,0.5669315205316124,0,0,1,5,0
Camille,Jax,2,3,10,1,40.0,2,-2,0,-2017,-623,4124,16683,17.446173077927597,19,0.7231007694677136,1,1,3,5,0
Corki,Camille,10,9,6,0,64.0,54,0,5,2597,1146,10025,41157,35.97285859628293,20,0.6494470727014016,1,1,3,7,0
Camille,Nasus,6,6,4,0,58.82352941176471,32,0,5,2849,1683,13298,31562,38.75995269001331,21,0.7168015773216443,0,0,4,5,0
Olaf,Fiora,6,9,0,0,42.85714285714285,-53,0,2,-3110,-1938,13021,15727,36.67099073528696,9,0.5986788739704162,0,0,1,4,0
Camille,Yone,8,3,6,1,41.17647058823529,-13,0,3,-777,-923,7676,27177,24.555986456980424,14,0.5592289935472118,1,1,3,4,0
Nidalee,Akali,6,8,8,0,58.333333333333336,14,0,3,2,-106,12092,35576,30.302792003688488,26,0.9835284841489316,3,2,7,5,0
Nasus,Kennen,6,3,10,1,41.02564102564102,24,2,3,1351,1390,9228,22643,23.580812347724383,23,0.9828533346921652,0,0,7,8,0
Yasuo,Smolder,6,7,7,0,48.14814814814815,17,2,3,1794,1363,7778,25127,28.684340776579337,19,0.6864040799241193,4,4,6,7,0
Ryze,Rumble,4,3,2,0,33.33333333333333,5,0,2,713,316,6387,16172,26.35434211723451,27,1.1561584992401484,5,5,3,12,0
Fiora,Smolder,4,4,0,0,44.44444444444444,-30,0,1,-1239,-143,8079,10691,36.27859834225307,11,0.7337231174928441,1,1,1,5,0
Aurora,Nocturne,9,0,2,1,47.82608695652174,42,0,5,2984,1931,8393,22305,36.47273002881138,23,1.1742032196920122,4,1,1,6,0
Corki,Renekton,7,9,7,0,63.63636363636363,22,0,4,819,-463,18158,40148,39.428385693473714,11,0.4256111946992222,0,0,2,8,0
KSante,Darius,5,0,0,1,25.0,39,0,5,3260,2454,8697,10306,20.466668378323536,10,0.6523738692747614,2,2,1,4,0
Leblanc,Olaf,5,1,7,1,32.432432432432435,47,0,4,2147,2402,10091,24219,22.436289981943943,27,1.1288023091749604,5,4,4,8,0
Corki,KSante,4,4,2,0,46.15384615384615,44,0,4,1010,936,11719,27258,37.548725679937256,20,0.8273408592556317,2,2,2,10,0
Corki,Renekton,6,9,4,1,43.47826086956522,7,0,1,-420,276,10180,37078,33.60525553659216,22,0.7353763820742314,4,4,5,14,0
Zeri,Nasus,10,7,7,1,48.57142857142857,6,0,0,244,-496,10720,33934,28.096228882676,21,0.7821905240411466,2,2,2,10,0
Corki,Kennen,8,7,10,1,40.0,36,0,4,723,883,9649,44058,30.31622266825532,33,1.0724410237967414,3,2,5,11,0
Smolder,Aurora,10,5,7,0,60.71428571428571,47,4,5,2114,2169,7074,33856,32.33956679649145,34,1.1161222333268377,2,2,1,12,0
Yone,Fiora,2,4,3,1,23.809523809523807,-32,0,0,-2676,-2436,5894,10484,17.51888691297526,13,0.7092014488936258,1,1,2,7,0
Corki,Irelia,7,9,6,0,48.14814814814815,-18,-2,2,-1319,-1164,7192,26524,25.053197881952656,22,0.7686044846297785,4,3,4,11,0
Akali,Tryndamere,10,4,10,1,52.63157894736842,37,0,5,2572,2157,11885,36402,30.04336541347729,25,0.8216820805993251,4,3,4,6,0
Corki,Yone,2,9,6,0,40.0,5,-3,0,-606,-549,8099,23956,28.63132117496597,13,0.5406210215203326,0,0,2,7,0
Corki,Aurora,10,3,9,1,59.375,29,0,5,1744,976,7700,34883,35.51691103192218,14,0.6080087950903491,0,0,3,8,0
Rumble,Aurora,10,9,6,0,66.66666666666666,23,0,2,86,-451,10213,37523,33.947363587360535,33,1.0817111070683183,6,6,1,15,0
Varus,Renekton,3,6,0,0,23.07692307692308,41,0,3,1961,2108,11794,24777,38.55915315945733,18,0.8664308765368168,2,2,0,9,0
Fiora,Zac,2,6,2,0,36.36363636363637,11,-2,0,-349,-677,12992,18596,27.510929761625043,14,0.7131041014414053,0,0,1,7,0
Aurora,Renekton,2,7,3,0,35.714285714285715,-6,0,0,-1596,-1309,12939,27258,34.035695425020066,18,0.7477483604999625,2,2,3,11,0
Vayne,Renekton,6,7,3,0,47.368421052631575,47,0,3,1098,423,6751,27013,29.32844257572008,22,0.8257735550684883,4,4,4,12,0
Vayne,Nasus,2,4,2,1,20.0,30,0,4,705,968,6436,7277,16.74354360287843,11,0.6939522794936225,2,2,1,7,0
Nasus,Aatrox,0,4,0,0,0.0,-8,-4,0,-1522,-1651,10470,13847,38.51546481192743,9,0.6300069140065142,1,1,0,6,0
Kennen,Nasus,8,6,8,1,51.61290322580645,33,0,2,1021,1439,7966,27552,27.207720263171502,22,0.7921620471085709,4,4,3,11,0
Vayne,Renekton,2,5,0,0,25.0,-13,0,2,-787,-1810,12236,14772,36.13721598564945,11,0.7270256100023803,2,2,0,7,0
Vayne,Gwen,4,8,3,0,26.923076923076923,2,0,4,-681,-711,7364,31728,23.63963340249818,25,0.8307520544087922,2,2,6,9,0
Aurora,Cassiopeia,10,9,3,0,41.935483870967744,40,0,3,2076,2748,7432,30350,31.562503157786875,33,1.2607376433407336,4,4,5,11,0
Aatrox,Vladimir,0,6,3,1,11.538461538461538,-21,0,1,-1282,-1078,8672,18341,22.68317211781983,17,0.75607557868537,2,2,1,7,0
Zeri,Aurora,19,8,7,1,59.09090909090909,12,4,5,2418,-350,10311,47735,31.75489127070839,32,1.0462931794254302,5,5,10,16,0
